키워드,언론사,게시일,뉴스제목,url
SK USIM 정보유출,아시아경제,2025-05-01 17:15:29,"SK그룹 美법인, 랜섬웨어 공격받았다…""중요정보 유출 없어""",https://n.news.naver.com/mnews/article/277/0005586874?sid=101
SK USIM 정보유출,디지털타임스,2025-05-01 17:20:14,SK그룹 美법인도 랜섬웨어 공격 받았다…SKT 유심정보 해킹과는 무관,https://n.news.naver.com/mnews/article/029/0002952193?sid=105
SK USIM 정보유출,매일경제,2025-05-12 13:29:07,본업·신사업 다 잘했는데도…해킹 사태에 울상인 SK텔레콤,https://n.news.naver.com/mnews/article/009/0005490704?sid=101
SK USIM 정보유출,전자신문,2025-05-11 11:30:14,SK텔레콤 12일부터 유심 재설정 제공 '새 유심 효과'…물량 확보에도 총력전,https://n.news.naver.com/mnews/article/030/0003311118?sid=105
SK USIM 정보유출,경기일보,2025-05-02 16:56:15,SKT 이어 '알바몬도 털렸다'…개인정보 2만여건 유출,https://n.news.naver.com/mnews/article/666/0000071682?sid=102
SK USIM 정보유출,동아일보,2025-05-02 09:42:12,알바몬도 털렸다…이력서 2만여건 개인정보 유출,https://n.news.naver.com/mnews/article/020/0003632573?sid=102
SK USIM 정보유출,매일신문,2025-05-02 10:33:07,SKT에 이어 알바몬도 털렸다…이력서 2만2천여건 개인정보 유출,https://n.news.naver.com/mnews/article/088/0000945593?sid=102
SK USIM 정보유출,헤럴드경제,2025-05-19 08:54:15,‘고객 신뢰 회복’ 나선 SKT “개인정보 유출 따른 피해 없다”,https://n.news.naver.com/mnews/article/016/0002472818?sid=105
SK USIM 정보유출,아이뉴스24,2025-05-12 13:05:06,"SK텔레콤의 확언⋯""유출로 인한 유심 복제 없을 것""(종합)",https://n.news.naver.com/mnews/article/031/0000931378?sid=105
SK USIM 정보유출,조선비즈,2025-05-12 15:59:09,“‘유심 재설정’ 기다렸는데 또 대기?”… 속타는 SK텔레콤 가입자들,https://n.news.naver.com/mnews/article/366/0001076460?sid=105
SK USIM 정보유출,매일경제,2025-05-15 15:55:07,“천불나 못살겠네”...디올 고객 정보 유출에 뿔난 여배우,https://n.news.naver.com/mnews/article/009/0005493111?sid=102
SK USIM 정보유출,전자신문,2025-05-20 12:29:11,SK텔레콤 일일 유심교체 30만건 넘어...'고객안심패키지' 제공,https://n.news.naver.com/mnews/article/030/0003314070?sid=105
SK USIM 정보유출,뉴스1,2025-05-08 12:39:55,"개인정보위 ""SKT, 9일까지 1차 유출통지키로…전화번호·IMSI 등 유출""",https://n.news.naver.com/mnews/article/421/0008237717?sid=100
SK USIM 정보유출,아시아경제,2025-05-08 12:48:08,"개인정보위 ""SKT, 9일까지 전체 이용자에 유출사실 통지하기로""",https://n.news.naver.com/mnews/article/277/0005589258?sid=105
SK USIM 정보유출,머니S,2025-05-08 16:22:22,"내 정보 어디까지 해킹됐나… SKT, 9일 유출 정보 1차 통지",https://n.news.naver.com/mnews/article/417/0001075663?sid=105
SK USIM 정보유출,동아일보,2025-05-07 15:44:10,"SK 최태원 회장, 유심 유출 사태 공식 사과… “전사적 보안 체계 재정비”",https://n.news.naver.com/mnews/article/020/0003633403?sid=101
SK USIM 정보유출,부산일보,2025-05-07 18:20:12,SK그룹 최태원 “고객 불편 사과”… 번호이동 위약금 면제는 “논의 중”,https://n.news.naver.com/mnews/article/082/0001324645?sid=101
SK USIM 정보유출,파이낸셜뉴스,2025-05-18 14:40:17,"SK텔레콤, 해킹 악재 딛고 반등 조짐…증권가 '저점 매수' 신호 주목",https://n.news.naver.com/mnews/article/014/0005351017?sid=101
SK USIM 정보유출,동아일보,2025-05-07 18:21:13,CJ올리브네트웍스 인증서도 유출…“고객정보와 무관”,https://n.news.naver.com/mnews/article/020/0003633448?sid=101
SK USIM 정보유출,국제신문,2025-05-19 19:20:38,IMEI 유출 땐 ‘심 스와핑’ 우려…위약금 면제 논의 급물살,https://n.news.naver.com/mnews/article/658/0000107585?sid=101
SK USIM 정보유출,전자신문,2025-05-13 13:37:11,[ICT 시사용어] 유심(USIM) 재설정 솔루션,https://n.news.naver.com/mnews/article/030/0003311885?sid=105
SK USIM 정보유출,한국경제,2025-05-07 00:37:14,"[취재수첩] SK텔레콤 보안사고, 징벌에 앞서 해야할 일",https://n.news.naver.com/mnews/article/015/0005128179?sid=110
SK USIM 정보유출,TV조선,2025-05-02 12:27:37,"'유심 유출' SKT 형사 고발당해…""정보 보관 등한시, 수사 촉구""",https://n.news.naver.com/mnews/article/448/0000524959?sid=102
SK USIM 정보유출,뉴시스,2025-05-03 09:20:00,"[SKT 해킹③]탈(脫)통신, AI 외칠 때 반복되는 대형사고…""기본 충실해야""",https://n.news.naver.com/mnews/article/003/0013221385?sid=105
SK USIM 정보유출,뉴시스,2025-05-05 11:17:30,"해킹사고 SKT, 오늘부터 신규영업 중단…유심교체 100만 넘겨",https://n.news.naver.com/mnews/article/003/0013223279?sid=105
SK USIM 정보유출,조선비즈,2025-05-12 10:18:10,"SK텔레콤, 해외 로밍 이용자도 ‘유심보호서비스’ 자동 적용",https://n.news.naver.com/mnews/article/366/0001076355?sid=105
SK USIM 정보유출,지디넷코리아,2025-05-01 22:28:16,"""개인정보 유출 기업 사후 책임 강화""···이정문 의원 '개인정보 보호법' 개정안 대표 발의",https://n.news.naver.com/mnews/article/092/0002372952?sid=105
SK USIM 정보유출,이데일리,2025-05-01 09:19:13,"이정문, 해킹 기업에 책임 강화 ‘개인정보 보호법’ 개정안 발의",https://n.news.naver.com/mnews/article/018/0006002634?sid=105
SK USIM 정보유출,한국일보,2025-05-20 12:01:11,"""SKT 단말기 식별번호 유출됐다면 특정 개인 대상 정교한 범죄 가능""",https://n.news.naver.com/mnews/article/469/0000865667?sid=101
SK USIM 정보유출,매일경제,2025-05-07 10:08:11,[속보] SK텔레콤 해킹 사태로 불안·불편 초래…고개 숙인 최태원,https://n.news.naver.com/mnews/article/009/0005488002?sid=101
SK USIM 정보유출,뉴시스,2025-05-03 11:20:24,"SKT, 최고단계 비상경영체제 돌입…유영상 ""창사이래 최대 위기""",https://n.news.naver.com/mnews/article/003/0013221493?sid=105
SK USIM 정보유출,국제신문,2025-05-08 15:50:08,"SK텔레콤 청문회 안팎...""위약금 면제땐 3년간 7조 손실""",https://n.news.naver.com/mnews/article/658/0000106449?sid=101
SK USIM 정보유출,연합뉴스,2025-05-04 07:00:05,"유심 정보 암호화 안한 SKT…전문가들 ""보안 규제 손봐야""",https://n.news.naver.com/mnews/article/001/0015368126?sid=105
SK USIM 정보유출,문화일보,2025-05-04 08:09:10,"아이돌 모델 쓰며 광고선전비 1367억 쓴 SKT, 정보보호 투자는 600억",https://n.news.naver.com/mnews/article/021/0002707353?sid=105
SK USIM 정보유출,이데일리,2025-05-20 15:53:18,확정되지 않은 정보 공개가 국민 불안 키운다[기자수첩],https://n.news.naver.com/mnews/article/018/0006019118?sid=105
SK USIM 정보유출,디지털데일리,2025-05-20 15:32:10,"이재명, SK텔레콤 해킹 사고에 ""상응하는 책임져야""",https://n.news.naver.com/mnews/article/138/0002196975?sid=105
SK USIM 정보유출,연합뉴스,2025-05-02 16:28:15,SKT 개인정보 유출피해 막으려면…유심 교체 O·휴대전화 교체 X,https://n.news.naver.com/mnews/article/001/0015366821?sid=102
SK USIM 정보유출,조선비즈,2025-05-02 17:54:12,개인정보위 “SKT 개인정보 유출 2차 피해 막으려면…유심·이심 교체가 핵심”,https://n.news.naver.com/mnews/article/366/0001074384?sid=105
SK USIM 정보유출,농민신문,2025-05-02 17:33:09,SKT사태로 정보유출 ‘공포’…“휴대전화 교체는 효과 없다”,https://n.news.naver.com/mnews/article/662/0000067802?sid=102
SK USIM 정보유출,SBS,2025-05-02 16:45:14,SKT 개인정보 유출 피해 막으려면…유심 교체 O·휴대전화 교체 X,https://n.news.naver.com/mnews/article/055/0001254820?sid=102
SK USIM 정보유출,뉴시스,2025-05-12 14:35:21,"강동구, 유심 유출사고에 '어르신 디지털 정보보호 특강' 편성",https://n.news.naver.com/mnews/article/003/0013236320?sid=102
SK USIM 정보유출,경향신문,2025-05-20 20:39:11,"[논설위원의 단도직입]“고객 정보를 ‘금고’처럼…보안 투자, 돈 쓴다는 생각 버려라”",https://n.news.naver.com/mnews/article/032/0003370815?sid=110
SK USIM 정보유출,매일경제,2025-05-07 11:17:09,최태원 “SK텔레콤 해킹 사태 뼈아픈 반성…위약금 면제는 이사회 소관”,https://n.news.naver.com/mnews/article/009/0005488071?sid=101
SK USIM 정보유출,연합뉴스,2025-05-01 14:43:02,"'유심 유출' SKT 형사 고발당해…""철저수사, 책임규명 촉구""",https://n.news.naver.com/mnews/article/001/0015364178?sid=102
SK USIM 정보유출,부산일보,2025-05-01 15:34:19,"'유심 유출' SKT 형사 고발당해…""철저수사, 책임규명 촉구""",https://n.news.naver.com/mnews/article/082/0001323943?sid=102
SK USIM 정보유출,TV조선,2025-05-01 14:46:17,"'유심 유출' SKT 형사 고발당해…""철저수사, 책임규명 촉구""",https://n.news.naver.com/mnews/article/448/0000524738?sid=102
SK USIM 정보유출,SBS Biz,2025-05-19 11:59:19,"조사단 ""SKT, 全가입자 유심정보 유출…3년전 첫해킹·고유식별번호도 유출 가능성""",https://n.news.naver.com/mnews/article/374/0000441259?sid=101
SK USIM 보안사고,조선비즈,2025-05-21 10:59:10,[기고] 보안 없는 AI 강국은 없다,https://n.news.naver.com/mnews/article/366/0001078826?sid=110
SK USIM 보안사고,블로터,2025-05-15 10:08:15,"SK그룹, '정보보호특별위원회' 신설...최창원 의장이 진두지휘",https://n.news.naver.com/mnews/article/293/0000067351?sid=105
SK USIM 보안사고,중앙일보,2025-05-15 00:01:01,"SK그룹, 정보보호혁신특별위 신설…‘SKT 사고 반면교사’ 보안 강화",https://n.news.naver.com/mnews/article/025/0003440939?sid=101
SK USIM 보안사고,한국경제,2025-05-07 17:48:15,"최태원 ""보안은 국방 문제…그룹 생명이라는 각오로 대처""",https://n.news.naver.com/mnews/article/015/0005128583?sid=105
SK USIM 보안사고,여성신문,2025-05-07 12:38:11,"고개 숙인 최태원 SK회장 “유심칩 교체 안 해…SKT유심해킹, 그룹 대표해 사과”",https://n.news.naver.com/mnews/article/310/0000125492?sid=101
SK USIM 보안사고,디지털데일리,2025-05-07 13:29:09,“보안 넘어 국방의 문제” 의지 밝힌 최태원…'위약금 면제'엔 말 아껴 (종합),https://n.news.naver.com/mnews/article/138/0002196001?sid=105
SK USIM 보안사고,조선비즈,2025-05-22 06:04:50,英서는 통신 보안법 위반시 연 매출 10%까지 과징금… 韓 대선 공약에 ‘보안’은 뒷전,https://n.news.naver.com/mnews/article/366/0001079107?sid=105
SK USIM 보안사고,머니S,2025-05-01 16:10:11,"""내 카톡 보면 어쩌지?"" SKT 유심 보안 이슈에 카카오, '이렇게' 하라",https://n.news.naver.com/mnews/article/417/0001074596?sid=105
SK USIM 보안사고,조선비즈,2025-05-01 17:22:08,"SKT 해킹에 불안 확산하자… “카카오톡, 보안설정 강화하세요”",https://n.news.naver.com/mnews/article/366/0001074043?sid=105
SK USIM 보안사고,강원도민일보,2025-05-07 10:25:08,"최태원 ""SKT 해킹 뼈아프게 반성""… '보안 혁신위' 구성 방침",https://n.news.naver.com/mnews/article/654/0000119737?sid=101
SK USIM 보안사고,강원일보,2025-05-07 10:26:07,"최태원 ""SKT 해킹사고로 불안·불편 초래한 점 뼈아프게 반성…문제 해결에 최선""",https://n.news.naver.com/mnews/article/087/0001115021?sid=102
SK USIM 보안사고,중앙일보,2025-05-14 19:19:49,"SK그룹, 정보보호혁신특별위 신설…‘SKT 사고 반면교사’ 보안 강화",https://n.news.naver.com/mnews/article/025/0003440908?sid=101
SK USIM 보안사고,뉴시스,2025-05-08 11:36:51,"""해킹 여파에 25만명 이탈""…SK텔레콤, 주가 바닥은 어디?",https://n.news.naver.com/mnews/article/003/0013228749?sid=101
SK USIM 보안사고,여성신문,2025-05-02 16:35:09,[SKT 유심 해킹 대란 Q&A] 금융사고 위험 막을 수 있을까,https://n.news.naver.com/mnews/article/310/0000125384?sid=101
SK USIM 보안사고,뉴시스,2025-05-10 13:00:00,왜 이렇게 뚫리나 했더니…韓 기업 보안투자 평균이 꼴랑 '6%',https://n.news.naver.com/mnews/article/003/0013232933?sid=105
SK USIM 보안사고,한국경제,2025-05-07 10:23:08,"최태원 ""유심 교체 안 했다…위약금 면제는 내 결정 영역 아냐"" [영상]",https://n.news.naver.com/mnews/article/015/0005128316?sid=105
SK USIM 보안사고,경기일보,2025-05-07 10:05:10,"최태원 ""SKT 유심 해킹 사고, 불편·불안 초래""...대국민 사과",https://n.news.naver.com/mnews/article/666/0000071907?sid=101
SK USIM 보안사고,강원일보,2025-05-03 13:18:09,"SK텔레콤 “유심 미교체로 인한 해킹 피해, 책임지고 보상하겠다”",https://n.news.naver.com/mnews/article/087/0001114609?sid=101
SK USIM 보안사고,이데일리,2025-05-11 17:06:16,SK텔레콤 해킹 사태가 던진 질문 [김현아의 IT세상읽기],https://n.news.naver.com/mnews/article/018/0006010649?sid=105
SK USIM 보안사고,미디어오늘,2025-05-07 10:47:08,고개 숙인 SK 최태원...위약금 면제 질문에는 즉답 피해,https://n.news.naver.com/mnews/article/006/0000129828?sid=105
SK USIM 보안사고,뉴시스,2025-05-01 13:23:33,"권성동, SK텔레콤 유심 해킹 사태에 ""소비자 권익 보호 최우선""(종합)",https://n.news.naver.com/mnews/article/003/0013217915?sid=100
SK USIM 보안사고,경향신문,2025-05-04 12:05:10,"SKT 광고비는 1367억원, 보안투자는 867억원…“정보보호 투자 강화해야”",https://n.news.naver.com/mnews/article/032/0003367346?sid=101
SK USIM 보안사고,조선비즈,2025-05-07 10:42:07,사고 19일 만에 고개 숙인 최태원 SK 회장 “데이터는 국방… SKT 해킹 사태 국민께 사과”(종합),https://n.news.naver.com/mnews/article/366/0001074985?sid=105
SK USIM 보안사고,전자신문,2025-05-21 16:01:28,[IITP 리뷰원]보안 해결사로 부상하는 제로 트러스트,https://n.news.naver.com/mnews/article/030/0003314661?sid=105
SK USIM 보안사고,헤럴드경제,2025-05-14 19:41:08,"[단독] “중국 해커, 한국 또 노린다”…SKT 사태 예견한 대만 보안 기업, 끔찍한 ‘경고’",https://n.news.naver.com/mnews/article/016/0002471215?sid=105
SK USIM 보안사고,디지털데일리,2025-05-07 11:15:06,"최태원, SKT 해킹사고 직접 대응나서…“정보보호위원회 구성할 것”",https://n.news.naver.com/mnews/article/138/0002195985?sid=105
SK USIM 보안사고,조선비즈,2025-05-09 06:01:38,[비즈톡톡] SK텔레콤 해킹 사태 불똥 튄 SK쉴더스?… 홍원표 ‘조용한 퇴장’ 배경은,https://n.news.naver.com/mnews/article/366/0001075576?sid=105
SK USIM 보안사고,블로터,2025-05-13 08:00:09,[SKT 해킹 그 후]ISMS 보안인증은 최소 기준일 뿐…신속 대응 체계 마련해야,https://n.news.naver.com/mnews/article/293/0000067219?sid=105
SK USIM 보안사고,헤럴드경제,2025-05-08 14:10:11,"SK텔레콤, 9일까지 全가입자 대상 개인정보 유출 통지",https://n.news.naver.com/mnews/article/016/0002468324?sid=105
SK USIM 보안사고,문화일보,2025-05-07 11:54:23,"최태원 SK회장 “해킹사태, 안보문제란 생각으로 임할 것”",https://n.news.naver.com/mnews/article/021/0002707791?sid=101
SK USIM 보안사고,전자신문,2025-05-15 16:01:18,[기고] 차기 정부에 바라는 사이버 보안 안전 국가,https://n.news.naver.com/mnews/article/030/0003312866?sid=110
SK USIM 보안사고,조선일보,2025-05-01 07:10:14,"SKT 유심 해킹, 중국 해커그룹 소행?…대만 보안 기업 “전세계 경고”",https://n.news.naver.com/mnews/article/023/0003902707?sid=101
SK USIM 보안사고,대전일보,2025-05-16 07:00:32,[특별기고] SKT 사고로 본 행정의 정보보안,https://n.news.naver.com/mnews/article/656/0000132353?sid=110
SK USIM 보안사고,블로터,2025-05-12 18:25:10,"[SKT 해킹 그 후]암호화·예산·감수성…통신사 보안, 무엇부터 다시 짜야 하나",https://n.news.naver.com/mnews/article/293/0000067211?sid=105
SK USIM 보안사고,이데일리,2025-05-03 11:42:13,"유상임 장관, KISA 현장 방문… “디지털 보안 전면 재검토”",https://n.news.naver.com/mnews/article/018/0006004782?sid=105
SK USIM 보안사고,디지털데일리,2025-05-01 10:37:09,"SKT 사고는 '스텔스형 해킹'…""구시대적 보안으로 대응 불가""",https://n.news.naver.com/mnews/article/138/0002195749?sid=105
SK USIM 보안사고,이데일리,2025-05-01 17:09:08,“기존 보안으론 못막아”… 잇단 대형 해킹에 ‘스텔스 위협’ 대응 촉구,https://n.news.naver.com/mnews/article/018/0006002991?sid=105
SK USIM 보안사고,매일신문,2025-05-07 17:42:15,"최태원 SK 회장, 해킹 피해 대국민 사과 ""뼈아프게 반성 문제 해결에 최선""",https://n.news.naver.com/mnews/article/088/0000946377?sid=101
SK USIM 보안사고,MBN,2025-05-07 10:48:13,"사고 발생 19일 만에 고개 숙인 최태원 ""뼈 아프게 반성""",https://n.news.naver.com/mnews/article/057/0001885008?sid=102
SK USIM 보안사고,중앙일보,2025-05-08 00:28:52,최태원 “유심 해킹 뼈아프게 반성…보안 아닌 국방 문제”,https://n.news.naver.com/mnews/article/025/0003439329?sid=105
SK USIM 보안사고,중앙일보,2025-05-13 05:00:07,[단독]대기업들 '해킹불감증'…보안인력 3분의 1이 외주업체 [기업 보안 빨간불],https://n.news.naver.com/mnews/article/025/0003440402?sid=101
SK USIM 보안사고,조선일보,2025-05-08 00:21:08,[사설] 아직 원인 못 찾은 SKT 해킹 “보안 넘은 안보 문제”,https://n.news.naver.com/mnews/article/023/0003903762?sid=110
SK USIM 보안사고,조선비즈,2025-05-01 06:01:52,“유심보호서비스 가입하면 해외 로밍 안되는데”… 해킹 사고에 고민 깊어진 SK텔레콤 가입자들,https://n.news.naver.com/mnews/article/366/0001073832?sid=105
SK USIM 보안사고,중앙일보,2025-05-13 05:23:51,美 T모바일은 4590억 배상…처벌 세지면 정보유출 사라질까[기업 보안 빨간불],https://n.news.naver.com/mnews/article/025/0003440404?sid=101
SK USIM 유출,미디어오늘,2025-05-19 12:07:12,SKT 악성코드 3년 전에 심었다… 개인정보 유출 배제 못해,https://n.news.naver.com/mnews/article/006/0000130008?sid=105
SK USIM 유출,JTBC,2025-05-19 13:04:15,SKT 해킹사태 개인정보 유출 배제 못해…악성코드 3년 전 설치 추정,https://n.news.naver.com/mnews/article/437/0000441320?sid=101
SK USIM 유출,매일신문,2025-05-01 16:47:08,"eSIM 개통·해외 문자 인증 '먹통'…정부 ""SK텔레콤 신규 가입 중단""",https://n.news.naver.com/mnews/article/088/0000945484?sid=105
SK USIM 유출,비즈워치,2025-05-19 17:21:09,"SKT ""단말기 고유식별번호 유출 안됐다""",https://n.news.naver.com/mnews/article/648/0000036302?sid=105
SK USIM 유출,서울경제,2025-05-12 12:21:07,"경찰, SK텔레콤 해킹 관련 SK 경영진 등 수사… IP추적도 진행",https://n.news.naver.com/mnews/article/011/0004484179?sid=102
SK USIM 유출,비즈워치,2025-05-10 11:00:07,[보푸라기]SKT 유심 정보 유출…보험으로 다 배상이 되나요?,https://n.news.naver.com/mnews/article/648/0000036027?sid=101
SK USIM 유출,YTN,2025-05-01 13:59:30,"""예약한 유심 도착"" 안내에 깜짝...큰일날 문자 메시지 [지금이뉴스]",https://n.news.naver.com/mnews/article/052/0002187853?sid=102
SKT 유심 해킹,신동아,2025-05-30 09:02:13,"SKT, 40년 1등 자신감 내려놓고 신뢰 회복에 힘써야",https://n.news.naver.com/mnews/article/262/0000018409?sid=101
SKT 유심 해킹,SBS Biz,2025-05-29 15:05:10,"SKT 대리점협회 ""생계 위협 상태…신규가입 중단 철회해야""",https://n.news.naver.com/mnews/article/374/0000443269?sid=101
SKT 유심 해킹,블로터,2025-05-29 14:04:16,SKT 가입 중단에 대리점 '시름'…보상 논의는 '신규 영업 재개' 이후,https://n.news.naver.com/mnews/article/293/0000067969?sid=105
SKT 유심 해킹,머니S,2025-05-29 14:32:42,"'생존 위기' SKT 대리점, 뿔났다… ""신규모집 계속 막으면 집단행동""",https://n.news.naver.com/mnews/article/417/0001080052?sid=105
SKT 유심 해킹,국민일보,2025-05-31 05:01:08,불붙은 통신사 가입 유치 경쟁…SKT 신규가입 재개 언제쯤,https://n.news.naver.com/mnews/article/005/0001780133?sid=101
SKT 유심 해킹,뉴스1,2025-05-30 17:47:38,[단독] SKT '보조금 인상' 먹혔다…번호이동 가입자 9배 '훌쩍',https://n.news.naver.com/mnews/article/421/0008286034?sid=105
SKT 유심 해킹,스포츠경향,2025-05-26 23:05:14,"에버스핀, SKT해킹 여파 속 급속 확산된 악성앱 추이 공개",https://n.news.naver.com/mnews/article/144/0001042245?sid=105
SKT 유심 해킹,이데일리,2025-05-22 11:48:13,"""1인당 100만원 손배소""…'SKT 해킹사태' 법적 대응 본격화",https://n.news.naver.com/mnews/article/018/0006020496?sid=102
SKT 유심 해킹,파이낸셜뉴스,2025-05-27 16:30:13,"SKT, 공시지원금 인상에 ""경쟁사 대응 차원.. 최소한의 방어 수준""",https://n.news.naver.com/mnews/article/014/0005355411?sid=105
SKT 유심 해킹,연합뉴스,2025-05-27 11:15:03,"SKT 지원금 상향 지적에 ""최소한 방어""…주말 뒤 가입자 유입 ↑",https://n.news.naver.com/mnews/article/001/0015413302?sid=105
SKT 유심 해킹,디지털타임스,2025-05-27 17:50:14,"공시지원금 상향 덕 본 SKT…""최소한 방어 수준""",https://n.news.naver.com/mnews/article/029/0002957693?sid=105
SKT 유심 해킹,연합뉴스TV,2025-05-21 05:54:20,경찰 'SKT 해킹 사태' 경영진 수사 착수…오늘 고발인 소환,https://n.news.naver.com/mnews/article/422/0000742381?sid=102
SKT 유심 해킹,연합뉴스,2025-05-27 10:07:24,"개인정보위원장 ""SKT 사고, 개인정보 안전관리체계 강화 계기로""",https://n.news.naver.com/mnews/article/001/0015413012?sid=102
SKT 유심 해킹,매일경제,2025-05-23 11:16:13,SKT 40만 가입자 이탈...서민위 “경영진 실망 넘어 파렴치”,https://n.news.naver.com/mnews/article/009/0005497438?sid=105
SKT 유심 해킹,YTN,2025-05-25 22:57:07,"SKT 일일 유심교체, 30만 명대 유지...누적 417만 명",https://n.news.naver.com/mnews/article/052/0002197652?sid=101
SKT 유심 해킹,파이낸셜뉴스,2025-05-23 11:41:10,"경찰, 'SKT 해킹' 경영진 고발 시민단체 조사...""초유의 사태""",https://n.news.naver.com/mnews/article/014/0005353761?sid=102
SKT 유심 해킹,데일리안,2025-05-23 14:57:12,가입자 40만 이탈 속…SKT 리눅스 백신·EDR 도입,https://n.news.naver.com/mnews/article/119/0002960059?sid=105
SKT 유심 해킹,매일경제,2025-05-27 14:44:06,"“亞 기업, 해킹 내부 탐지율 31% 불과...中 추정 공격 활발”",https://n.news.naver.com/mnews/article/009/0005499273?sid=105
SKT 유심 해킹,한국경제,2025-05-26 10:01:21,"제 2의 SKT 막는다 … 정부, 네카오, 쿠팡, KT·LG유플러스도 점검 나섰다",https://n.news.naver.com/mnews/article/015/0005136419?sid=105
SKT 유심 해킹,이데일리,2025-05-25 14:49:18,“SKT 집단 소송 신청 무료 대행”…LG U+ 마케팅 눈살,https://n.news.naver.com/mnews/article/018/0006023262?sid=105
SKT 유심 해킹,세계일보,2025-05-25 16:04:13,“남의 불행이 나에겐 찬스”… SKT 해킹 사태 악용 ‘불안 마케팅’ 논란,https://n.news.naver.com/mnews/article/022/0004038198?sid=101
SKT 유심 해킹,지디넷코리아,2025-05-27 08:41:09,"법무법인 대륜, SKT 소송 조영곤 전 서울중앙지검장 총괄",https://n.news.naver.com/mnews/article/092/0002375796?sid=105
SKT 유심 해킹,뉴스1,2025-05-27 09:22:32,'SKT 1000명 소송' 중앙지검장 출신 조영곤 변호사가 맡는다,https://n.news.naver.com/mnews/article/421/0008275348?sid=102
SKT 유심 해킹,헤럴드경제,2025-05-28 10:14:14,SKT 44만명 이탈…통신 3사 가입자 쟁탈전 벌어졌다,https://n.news.naver.com/mnews/article/016/0002477387?sid=105
SKT 유심 해킹,뉴스1,2025-05-26 06:20:00,[단독]10년치 가입자 이탈…신규가입 중단 타격 방어 나선 SKT,https://n.news.naver.com/mnews/article/421/0008272430?sid=105
SKT 유심 해킹,전자신문,2025-05-26 15:07:14,"42만명 이탈한 SKT, 유통점 판매장려금 올렸다",https://n.news.naver.com/mnews/article/030/0003315881?sid=105
SKT 유심 해킹,대전일보,2025-05-20 11:28:17,"경찰, 'SKT 유심 해킹 사태' 최태원 등 고발사건 수사 착수",https://n.news.naver.com/mnews/article/656/0000132818?sid=102
SKT 유심 해킹,뉴스1,2025-05-26 16:26:56,"시민단체, SKT 경영진 사기 등 혐의로 추가 고발…""3년간 고객 기만""",https://n.news.naver.com/mnews/article/421/0008274435?sid=102
SKT 유심 해킹,YTN,2025-05-26 19:52:24,"'SKT 해킹' 경영진 추가 고발...""해킹 늦게 알려""",https://n.news.naver.com/mnews/article/052/0002198109?sid=102
SKT 유심 해킹,연합뉴스,2025-05-23 11:42:04,"위믹스 ""해킹, 상폐사유 될 수 없어"" vs 닥사 ""신속 공지했어야""",https://n.news.naver.com/mnews/article/001/0015406847?sid=101
SKT 유심 해킹,뉴시스,2025-05-21 09:22:59,"해킹 여파?…SKT 이용 대학생 절반 ""통신사 바꿀 생각 있다""",https://n.news.naver.com/mnews/article/003/0013255139?sid=101
SKT 유심 해킹,KBS,2025-05-22 18:03:11,SKT 사태 한 달…공격 루트는 아직도 오리무중,https://n.news.naver.com/mnews/article/056/0011956662?sid=105
SKT 유심 해킹,머니S,2025-05-19 14:16:45,"'SKT 유심 해킹' 어떤 정보 샜나… 민관조사단, 2차 조사 발표",https://n.news.naver.com/mnews/article/417/0001077795?sid=105
SKT 유심 해킹,매일신문,2025-05-23 19:44:11,"국민 77.2% ""SKT, 해지 위약금 면제해야""…통신사 불문 공감대 형성",https://n.news.naver.com/mnews/article/088/0000949468?sid=101
SKT 유심 해킹,연합뉴스,2025-05-13 11:21:35,"SKT, 유심 재설정 첫날 2만3천명 이용…""전체 유심교체의 20%""",https://n.news.naver.com/mnews/article/001/0015384577?sid=105
SKT 유심 해킹,뉴시스,2025-05-23 15:00:38,"""홍보도 못했죠""…'갤S25 엣지' 출시날 한숨 쉬는 SKT 대리점",https://n.news.naver.com/mnews/article/003/0013261371?sid=101
SKT 유심 해킹,더팩트,2025-05-26 14:57:10,"LGU+, SKT 소송 마케팅 빈축…""소비자 불안감 악용""",https://n.news.naver.com/mnews/article/629/0000393144?sid=105
SKT 유심 해킹,이데일리,2025-05-27 18:26:16,신규 가입 ‘올스톱’…SKT 해킹 후폭풍에 대리점만 속탄다[기자수첩],https://n.news.naver.com/mnews/article/018/0006025159?sid=105
SKT 유심 해킹,이데일리,2025-05-27 06:12:11,“대리점들 거의 죽을 맛”…월세도 못내는 영세 대리점주,https://n.news.naver.com/mnews/article/018/0006024506?sid=105
SKT 유심 해킹,KBS,2025-05-16 11:08:59,SKT “찾아가는 유심 교체 서비스 19일 시작…내일 유심 87만 개 입고”,https://n.news.naver.com/mnews/article/056/0011952669?sid=105
SKT 유심 해킹,일간스포츠,2025-05-28 08:00:04,‘지금이니?’ SKT 해킹이 촉발한 비수기 지원금 경쟁 활활,https://n.news.naver.com/mnews/article/241/0003440438?sid=105
SKT 유심 해킹,디지털타임스,2025-05-26 10:07:09,“피해 막아준다며 설치 유도”…SKT 해킹 틈탄 공공기관 사칭앱 기승,https://n.news.naver.com/mnews/article/029/0002957139?sid=105
SKT 유심 해킹,전자신문,2025-05-27 11:36:18,SKT '이탈 방어' 지원금 올리자…주말에만 3000명 신규 유입,https://n.news.naver.com/mnews/article/030/0003316178?sid=105
